saleDateKey,saleDate,year,month,day,weekday,quarter
694,11/24/1981,1981,11,24,3,4
695,11/25/1981,1981,11,25,4,4
696,11/26/1981,1981,11,26,5,4
697,11/27/1981,1981,11,27,6,4
698,11/28/1981,1981,11,28,7,4
699,11/29/1981,1981,11,29,1,4
700,11/30/1981,1981,11,30,2,4
701,12/1/1981,1981,12,1,3,4
702,12/2/1981,1981,12,2,4,4
703,12/3/1981,1981,12,3,5,4
704,12/4/1981,1981,12,4,6,4
705,12/5/1981,1981,12,5,7,4
706,12/6/1981,1981,12,6,1,4
707,12/7/1981,1981,12,7,2,4
708,12/8/1981,1981,12,8,3,4
709,12/9/1981,1981,12,9,4,4
710,12/10/1981,1981,12,10,5,4
711,12/11/1981,1981,12,11,6,4
712,12/12/1981,1981,12,12,7,4
713,12/13/1981,1981,12,13,1,4
714,12/14/1981,1981,12,14,2,4
715,12/15/1981,1981,12,15,3,4
716,12/16/1981,1981,12,16,4,4
717,12/17/1981,1981,12,17,5,4
718,12/18/1981,1981,12,18,6,4
719,12/19/1981,1981,12,19,7,4
720,12/20/1981,1981,12,20,1,4
721,12/21/1981,1981,12,21,2,4
722,12/22/1981,1981,12,22,3,4
723,12/23/1981,1981,12,23,4,4
724,12/24/1981,1981,12,24,5,4
725,12/25/1981,1981,12,25,6,4
726,12/26/1981,1981,12,26,7,4
727,12/27/1981,1981,12,27,1,4
728,12/28/1981,1981,12,28,2,4
729,12/29/1981,1981,12,29,3,4
730,12/30/1981,1981,12,30,4,4
731,12/31/1981,1981,12,31,5,4
732,1/1/1982,1982,1,1,6,1
733,1/2/1982,1982,1,2,7,1
734,1/3/1982,1982,1,3,1,1
735,1/4/1982,1982,1,4,2,1
736,1/5/1982,1982,1,5,3,1
737,1/6/1982,1982,1,6,4,1
738,1/7/1982,1982,1,7,5,1
739,1/8/1982,1982,1,8,6,1
740,1/9/1982,1982,1,9,7,1
741,1/10/1982,1982,1,10,1,1
742,1/11/1982,1982,1,11,2,1
743,1/12/1982,1982,1,12,3,1
744,1/13/1982,1982,1,13,4,1
745,1/14/1982,1982,1,14,5,1
746,1/15/1982,1982,1,15,6,1
747,1/16/1982,1982,1,16,7,1
748,1/17/1982,1982,1,17,1,1
749,1/18/1982,1982,1,18,2,1
750,1/19/1982,1982,1,19,3,1
751,1/20/1982,1982,1,20,4,1
752,1/21/1982,1982,1,21,5,1
753,1/22/1982,1982,1,22,6,1
754,1/23/1982,1982,1,23,7,1
755,1/24/1982,1982,1,24,1,1
756,1/25/1982,1982,1,25,2,1
757,1/26/1982,1982,1,26,3,1
758,1/27/1982,1982,1,27,4,1
759,1/28/1982,1982,1,28,5,1
760,1/29/1982,1982,1,29,6,1
761,1/30/1982,1982,1,30,7,1
762,1/31/1982,1982,1,31,1,1
763,2/1/1982,1982,2,1,2,1
764,2/2/1982,1982,2,2,3,1
765,2/3/1982,1982,2,3,4,1
766,2/4/1982,1982,2,4,5,1
767,2/5/1982,1982,2,5,6,1
768,2/6/1982,1982,2,6,7,1
769,2/7/1982,1982,2,7,1,1
770,2/8/1982,1982,2,8,2,1
771,2/9/1982,1982,2,9,3,1
772,2/10/1982,1982,2,10,4,1
773,2/11/1982,1982,2,11,5,1
774,2/12/1982,1982,2,12,6,1
775,2/13/1982,1982,2,13,7,1
776,2/14/1982,1982,2,14,1,1
777,2/15/1982,1982,2,15,2,1
778,2/16/1982,1982,2,16,3,1
779,2/17/1982,1982,2,17,4,1
780,2/18/1982,1982,2,18,5,1
781,2/19/1982,1982,2,19,6,1
782,2/20/1982,1982,2,20,7,1
783,2/21/1982,1982,2,21,1,1
784,2/22/1982,1982,2,22,2,1
785,2/23/1982,1982,2,23,3,1
786,2/24/1982,1982,2,24,4,1
787,2/25/1982,1982,2,25,5,1
788,2/26/1982,1982,2,26,6,1
789,2/27/1982,1982,2,27,7,1
790,2/28/1982,1982,2,28,1,1
791,3/1/1982,1982,3,1,2,1
792,3/2/1982,1982,3,2,3,1
793,3/3/1982,1982,3,3,4,1
794,3/4/1982,1982,3,4,5,1
795,3/5/1982,1982,3,5,6,1
796,3/6/1982,1982,3,6,7,1
797,3/7/1982,1982,3,7,1,1
798,3/8/1982,1982,3,8,2,1
799,3/9/1982,1982,3,9,3,1
800,3/10/1982,1982,3,10,4,1
801,3/11/1982,1982,3,11,5,1
802,3/12/1982,1982,3,12,6,1
803,3/13/1982,1982,3,13,7,1
804,3/14/1982,1982,3,14,1,1
805,3/15/1982,1982,3,15,2,1
806,3/16/1982,1982,3,16,3,1
807,3/17/1982,1982,3,17,4,1
808,3/18/1982,1982,3,18,5,1
809,3/19/1982,1982,3,19,6,1
810,3/20/1982,1982,3,20,7,1
811,3/21/1982,1982,3,21,1,1
812,3/22/1982,1982,3,22,2,1
813,3/23/1982,1982,3,23,3,1
814,3/24/1982,1982,3,24,4,1
815,3/25/1982,1982,3,25,5,1
816,3/26/1982,1982,3,26,6,1
817,3/27/1982,1982,3,27,7,1
818,3/28/1982,1982,3,28,1,1
819,3/29/1982,1982,3,29,2,1
820,3/30/1982,1982,3,30,3,1
821,3/31/1982,1982,3,31,4,1
822,4/1/1982,1982,4,1,5,2
823,4/2/1982,1982,4,2,6,2
824,4/3/1982,1982,4,3,7,2
825,4/4/1982,1982,4,4,1,2
826,4/5/1982,1982,4,5,2,2
827,4/6/1982,1982,4,6,3,2
828,4/7/1982,1982,4,7,4,2
829,4/8/1982,1982,4,8,5,2
830,4/9/1982,1982,4,9,6,2
831,4/10/1982,1982,4,10,7,2
832,4/11/1982,1982,4,11,1,2
833,4/12/1982,1982,4,12,2,2
834,4/13/1982,1982,4,13,3,2
835,4/14/1982,1982,4,14,4,2
836,4/15/1982,1982,4,15,5,2
837,4/16/1982,1982,4,16,6,2
838,4/17/1982,1982,4,17,7,2
839,4/18/1982,1982,4,18,1,2
840,4/19/1982,1982,4,19,2,2
841,4/20/1982,1982,4,20,3,2
842,4/21/1982,1982,4,21,4,2
843,4/22/1982,1982,4,22,5,2
844,4/23/1982,1982,4,23,6,2
845,4/24/1982,1982,4,24,7,2
846,4/25/1982,1982,4,25,1,2
847,4/26/1982,1982,4,26,2,2
848,4/27/1982,1982,4,27,3,2
849,4/28/1982,1982,4,28,4,2
850,4/29/1982,1982,4,29,5,2
851,4/30/1982,1982,4,30,6,2
852,5/1/1982,1982,5,1,7,2
853,5/2/1982,1982,5,2,1,2
854,5/3/1982,1982,5,3,2,2
855,5/4/1982,1982,5,4,3,2
856,5/5/1982,1982,5,5,4,2
857,5/6/1982,1982,5,6,5,2
858,5/7/1982,1982,5,7,6,2
859,5/8/1982,1982,5,8,7,2
860,5/9/1982,1982,5,9,1,2
861,5/10/1982,1982,5,10,2,2
862,5/11/1982,1982,5,11,3,2
863,5/12/1982,1982,5,12,4,2
864,5/13/1982,1982,5,13,5,2
865,5/14/1982,1982,5,14,6,2
866,5/15/1982,1982,5,15,7,2
867,5/16/1982,1982,5,16,1,2
868,5/17/1982,1982,5,17,2,2
869,5/18/1982,1982,5,18,3,2
870,5/19/1982,1982,5,19,4,2
871,5/20/1982,1982,5,20,5,2
872,5/21/1982,1982,5,21,6,2
873,5/22/1982,1982,5,22,7,2
874,5/23/1982,1982,5,23,1,2
875,5/24/1982,1982,5,24,2,2
876,5/25/1982,1982,5,25,3,2
877,5/26/1982,1982,5,26,4,2
878,5/27/1982,1982,5,27,5,2
879,5/28/1982,1982,5,28,6,2
880,5/29/1982,1982,5,29,7,2
881,5/30/1982,1982,5,30,1,2
882,5/31/1982,1982,5,31,2,2
883,6/1/1982,1982,6,1,3,2
884,6/2/1982,1982,6,2,4,2
885,6/3/1982,1982,6,3,5,2
886,6/4/1982,1982,6,4,6,2
887,6/5/1982,1982,6,5,7,2
888,6/6/1982,1982,6,6,1,2
889,6/7/1982,1982,6,7,2,2
890,6/8/1982,1982,6,8,3,2
891,6/9/1982,1982,6,9,4,2
892,6/10/1982,1982,6,10,5,2
893,6/11/1982,1982,6,11,6,2
894,6/12/1982,1982,6,12,7,2
895,6/13/1982,1982,6,13,1,2
896,6/14/1982,1982,6,14,2,2
897,6/15/1982,1982,6,15,3,2
898,6/16/1982,1982,6,16,4,2
899,6/17/1982,1982,6,17,5,2
900,6/18/1982,1982,6,18,6,2
901,6/19/1982,1982,6,19,7,2
902,6/20/1982,1982,6,20,1,2
903,6/21/1982,1982,6,21,2,2
904,6/22/1982,1982,6,22,3,2
905,6/23/1982,1982,6,23,4,2
906,6/24/1982,1982,6,24,5,2
907,6/25/1982,1982,6,25,6,2
908,6/26/1982,1982,6,26,7,2
909,6/27/1982,1982,6,27,1,2
910,6/28/1982,1982,6,28,2,2
911,6/29/1982,1982,6,29,3,2
912,6/30/1982,1982,6,30,4,2
913,7/1/1982,1982,7,1,5,3
914,7/2/1982,1982,7,2,6,3
915,7/3/1982,1982,7,3,7,3
916,7/4/1982,1982,7,4,1,3
917,7/5/1982,1982,7,5,2,3
918,7/6/1982,1982,7,6,3,3
919,7/7/1982,1982,7,7,4,3
920,7/8/1982,1982,7,8,5,3
921,7/9/1982,1982,7,9,6,3
922,7/10/1982,1982,7,10,7,3
923,7/11/1982,1982,7,11,1,3
924,7/12/1982,1982,7,12,2,3
925,7/13/1982,1982,7,13,3,3
926,7/14/1982,1982,7,14,4,3
927,7/15/1982,1982,7,15,5,3
928,7/16/1982,1982,7,16,6,3
929,7/17/1982,1982,7,17,7,3
930,7/18/1982,1982,7,18,1,3
931,7/19/1982,1982,7,19,2,3
932,7/20/1982,1982,7,20,3,3
933,7/21/1982,1982,7,21,4,3
934,7/22/1982,1982,7,22,5,3
935,7/23/1982,1982,7,23,6,3
936,7/24/1982,1982,7,24,7,3
937,7/25/1982,1982,7,25,1,3
938,7/26/1982,1982,7,26,2,3
939,7/27/1982,1982,7,27,3,3
940,7/28/1982,1982,7,28,4,3
941,7/29/1982,1982,7,29,5,3
942,7/30/1982,1982,7,30,6,3
943,7/31/1982,1982,7,31,7,3
944,8/1/1982,1982,8,1,1,3
945,8/2/1982,1982,8,2,2,3
946,8/3/1982,1982,8,3,3,3
947,8/4/1982,1982,8,4,4,3
948,8/5/1982,1982,8,5,5,3
949,8/6/1982,1982,8,6,6,3
950,8/7/1982,1982,8,7,7,3
951,8/8/1982,1982,8,8,1,3
952,8/9/1982,1982,8,9,2,3
953,8/10/1982,1982,8,10,3,3
954,8/11/1982,1982,8,11,4,3
955,8/12/1982,1982,8,12,5,3
956,8/13/1982,1982,8,13,6,3
957,8/14/1982,1982,8,14,7,3
958,8/15/1982,1982,8,15,1,3
959,8/16/1982,1982,8,16,2,3
960,8/17/1982,1982,8,17,3,3
961,8/18/1982,1982,8,18,4,3
962,8/19/1982,1982,8,19,5,3
963,8/20/1982,1982,8,20,6,3
964,8/21/1982,1982,8,21,7,3
965,8/22/1982,1982,8,22,1,3
966,8/23/1982,1982,8,23,2,3
967,8/24/1982,1982,8,24,3,3
968,8/25/1982,1982,8,25,4,3
969,8/26/1982,1982,8,26,5,3
970,8/27/1982,1982,8,27,6,3
971,8/28/1982,1982,8,28,7,3
972,8/29/1982,1982,8,29,1,3
973,8/30/1982,1982,8,30,2,3
974,8/31/1982,1982,8,31,3,3
975,9/1/1982,1982,9,1,4,3
976,9/2/1982,1982,9,2,5,3
977,9/3/1982,1982,9,3,6,3
978,9/4/1982,1982,9,4,7,3
979,9/5/1982,1982,9,5,1,3
980,9/6/1982,1982,9,6,2,3
981,9/7/1982,1982,9,7,3,3
982,9/8/1982,1982,9,8,4,3
983,9/9/1982,1982,9,9,5,3
984,9/10/1982,1982,9,10,6,3
985,9/11/1982,1982,9,11,7,3
986,9/12/1982,1982,9,12,1,3
987,9/13/1982,1982,9,13,2,3
988,9/14/1982,1982,9,14,3,3
989,9/15/1982,1982,9,15,4,3
990,9/16/1982,1982,9,16,5,3
991,9/17/1982,1982,9,17,6,3
992,9/18/1982,1982,9,18,7,3
993,9/19/1982,1982,9,19,1,3
994,9/20/1982,1982,9,20,2,3
995,9/21/1982,1982,9,21,3,3
996,9/22/1982,1982,9,22,4,3
997,9/23/1982,1982,9,23,5,3
998,9/24/1982,1982,9,24,6,3
999,9/25/1982,1982,9,25,7,3
1000,9/26/1982,1982,9,26,1,3
1001,9/27/1982,1982,9,27,2,3
1002,9/28/1982,1982,9,28,3,3
1003,9/29/1982,1982,9,29,4,3
1004,9/30/1982,1982,9,30,5,3
1005,10/1/1982,1982,10,1,6,4
1006,10/2/1982,1982,10,2,7,4
1007,10/3/1982,1982,10,3,1,4
1008,10/4/1982,1982,10,4,2,4
1009,10/5/1982,1982,10,5,3,4
1010,10/6/1982,1982,10,6,4,4
1011,10/7/1982,1982,10,7,5,4
1012,10/8/1982,1982,10,8,6,4
1013,10/9/1982,1982,10,9,7,4
1014,10/10/1982,1982,10,10,1,4
1015,10/11/1982,1982,10,11,2,4
1016,10/12/1982,1982,10,12,3,4
1017,10/13/1982,1982,10,13,4,4
1018,10/14/1982,1982,10,14,5,4
1019,10/15/1982,1982,10,15,6,4
1020,10/16/1982,1982,10,16,7,4
1021,10/17/1982,1982,10,17,1,4
1022,10/18/1982,1982,10,18,2,4
1023,10/19/1982,1982,10,19,3,4
1024,10/20/1982,1982,10,20,4,4
1025,10/21/1982,1982,10,21,5,4
1026,10/22/1982,1982,10,22,6,4
1027,10/23/1982,1982,10,23,7,4
1028,10/24/1982,1982,10,24,1,4
1029,10/25/1982,1982,10,25,2,4
1030,10/26/1982,1982,10,26,3,4
1031,10/27/1982,1982,10,27,4,4
1032,10/28/1982,1982,10,28,5,4
1033,10/29/1982,1982,10,29,6,4
1034,10/30/1982,1982,10,30,7,4
1035,10/31/1982,1982,10,31,1,4
1036,11/1/1982,1982,11,1,2,4
1037,11/2/1982,1982,11,2,3,4
1038,11/3/1982,1982,11,3,4,4
1039,11/4/1982,1982,11,4,5,4
1040,11/5/1982,1982,11,5,6,4
1041,11/6/1982,1982,11,6,7,4
1042,11/7/1982,1982,11,7,1,4
1043,11/8/1982,1982,11,8,2,4
1044,11/9/1982,1982,11,9,3,4
1045,11/10/1982,1982,11,10,4,4
1046,11/11/1982,1982,11,11,5,4
1047,11/12/1982,1982,11,12,6,4
1048,11/13/1982,1982,11,13,7,4
1049,11/14/1982,1982,11,14,1,4
1050,11/15/1982,1982,11,15,2,4
1051,11/16/1982,1982,11,16,3,4
1052,11/17/1982,1982,11,17,4,4
1053,11/18/1982,1982,11,18,5,4
1054,11/19/1982,1982,11,19,6,4
1055,11/20/1982,1982,11,20,7,4
1056,11/21/1982,1982,11,21,1,4
1057,11/22/1982,1982,11,22,2,4
1058,11/23/1982,1982,11,23,3,4
1059,11/24/1982,1982,11,24,4,4
1060,11/25/1982,1982,11,25,5,4
1061,11/26/1982,1982,11,26,6,4
1062,11/27/1982,1982,11,27,7,4
1063,11/28/1982,1982,11,28,1,4
1064,11/29/1982,1982,11,29,2,4
1065,11/30/1982,1982,11,30,3,4
1066,12/1/1982,1982,12,1,4,4
1067,12/2/1982,1982,12,2,5,4
1068,12/3/1982,1982,12,3,6,4
1069,12/4/1982,1982,12,4,7,4
1070,12/5/1982,1982,12,5,1,4
1071,12/6/1982,1982,12,6,2,4
1072,12/7/1982,1982,12,7,3,4
1073,12/8/1982,1982,12,8,4,4
1074,12/9/1982,1982,12,9,5,4
1075,12/10/1982,1982,12,10,6,4
1076,12/11/1982,1982,12,11,7,4
1077,12/12/1982,1982,12,12,1,4
1078,12/13/1982,1982,12,13,2,4
1079,12/14/1982,1982,12,14,3,4
1080,12/15/1982,1982,12,15,4,4
1081,12/16/1982,1982,12,16,5,4
1082,12/17/1982,1982,12,17,6,4
1083,12/18/1982,1982,12,18,7,4
1084,12/19/1982,1982,12,19,1,4
1085,12/20/1982,1982,12,20,2,4
1086,12/21/1982,1982,12,21,3,4
1087,12/22/1982,1982,12,22,4,4
1088,12/23/1982,1982,12,23,5,4
1089,12/24/1982,1982,12,24,6,4
1090,12/25/1982,1982,12,25,7,4
1091,12/26/1982,1982,12,26,1,4
1092,12/27/1982,1982,12,27,2,4
1093,12/28/1982,1982,12,28,3,4
1094,12/29/1982,1982,12,29,4,4
1095,12/30/1982,1982,12,30,5,4
1096,12/31/1982,1982,12,31,6,4
1097,1/1/1983,1983,1,1,7,1
1098,1/2/1983,1983,1,2,1,1
1099,1/3/1983,1983,1,3,2,1
1100,1/4/1983,1983,1,4,3,1
1101,1/5/1983,1983,1,5,4,1
1102,1/6/1983,1983,1,6,5,1
1103,1/7/1983,1983,1,7,6,1
1104,1/8/1983,1983,1,8,7,1
1105,1/9/1983,1983,1,9,1,1
1106,1/10/1983,1983,1,10,2,1
1107,1/11/1983,1983,1,11,3,1
1108,1/12/1983,1983,1,12,4,1
1109,1/13/1983,1983,1,13,5,1
1110,1/14/1983,1983,1,14,6,1
1111,1/15/1983,1983,1,15,7,1
1112,1/16/1983,1983,1,16,1,1
1113,1/17/1983,1983,1,17,2,1
1114,1/18/1983,1983,1,18,3,1
1115,1/19/1983,1983,1,19,4,1
1116,1/20/1983,1983,1,20,5,1
1117,1/21/1983,1983,1,21,6,1
1118,1/22/1983,1983,1,22,7,1
1119,1/23/1983,1983,1,23,1,1
1120,1/24/1983,1983,1,24,2,1
1121,1/25/1983,1983,1,25,3,1
1122,1/26/1983,1983,1,26,4,1
1123,1/27/1983,1983,1,27,5,1
1124,1/28/1983,1983,1,28,6,1
1125,1/29/1983,1983,1,29,7,1
1126,1/30/1983,1983,1,30,1,1
1127,1/31/1983,1983,1,31,2,1
1128,2/1/1983,1983,2,1,3,1
1129,2/2/1983,1983,2,2,4,1
1130,2/3/1983,1983,2,3,5,1
1131,2/4/1983,1983,2,4,6,1
1132,2/5/1983,1983,2,5,7,1
1133,2/6/1983,1983,2,6,1,1
1134,2/7/1983,1983,2,7,2,1
1135,2/8/1983,1983,2,8,3,1
1136,2/9/1983,1983,2,9,4,1
1137,2/10/1983,1983,2,10,5,1
1138,2/11/1983,1983,2,11,6,1
1139,2/12/1983,1983,2,12,7,1
1140,2/13/1983,1983,2,13,1,1
1141,2/14/1983,1983,2,14,2,1
1142,2/15/1983,1983,2,15,3,1
1143,2/16/1983,1983,2,16,4,1
1144,2/17/1983,1983,2,17,5,1
1145,2/18/1983,1983,2,18,6,1
1146,2/19/1983,1983,2,19,7,1
1147,2/20/1983,1983,2,20,1,1
1148,2/21/1983,1983,2,21,2,1
1149,2/22/1983,1983,2,22,3,1
1150,2/23/1983,1983,2,23,4,1
1151,2/24/1983,1983,2,24,5,1
1152,2/25/1983,1983,2,25,6,1
1153,2/26/1983,1983,2,26,7,1
1154,2/27/1983,1983,2,27,1,1
1155,2/28/1983,1983,2,28,2,1
1156,3/1/1983,1983,3,1,3,1
1157,3/2/1983,1983,3,2,4,1
1158,3/3/1983,1983,3,3,5,1
1159,3/4/1983,1983,3,4,6,1
1160,3/5/1983,1983,3,5,7,1
1161,3/6/1983,1983,3,6,1,1
1162,3/7/1983,1983,3,7,2,1
1163,3/8/1983,1983,3,8,3,1
1164,3/9/1983,1983,3,9,4,1
1165,3/10/1983,1983,3,10,5,1
1166,3/11/1983,1983,3,11,6,1
1167,3/12/1983,1983,3,12,7,1
1168,3/13/1983,1983,3,13,1,1
1169,3/14/1983,1983,3,14,2,1
1170,3/15/1983,1983,3,15,3,1
1171,3/16/1983,1983,3,16,4,1
1172,3/17/1983,1983,3,17,5,1
1173,3/18/1983,1983,3,18,6,1
1174,3/19/1983,1983,3,19,7,1
1175,3/20/1983,1983,3,20,1,1
1176,3/21/1983,1983,3,21,2,1
1177,3/22/1983,1983,3,22,3,1
1178,3/23/1983,1983,3,23,4,1
1179,3/24/1983,1983,3,24,5,1
1180,3/25/1983,1983,3,25,6,1
1181,3/26/1983,1983,3,26,7,1
1182,3/27/1983,1983,3,27,1,1
1183,3/28/1983,1983,3,28,2,1
1184,3/29/1983,1983,3,29,3,1
1185,3/30/1983,1983,3,30,4,1
1186,3/31/1983,1983,3,31,5,1
1187,4/1/1983,1983,4,1,6,2
1188,4/2/1983,1983,4,2,7,2
1189,4/3/1983,1983,4,3,1,2
1190,4/4/1983,1983,4,4,2,2
1191,4/5/1983,1983,4,5,3,2
1192,4/6/1983,1983,4,6,4,2
1193,4/7/1983,1983,4,7,5,2
1194,4/8/1983,1983,4,8,6,2
1195,4/9/1983,1983,4,9,7,2
1196,4/10/1983,1983,4,10,1,2
1197,4/11/1983,1983,4,11,2,2
1198,4/12/1983,1983,4,12,3,2
1199,4/13/1983,1983,4,13,4,2
1200,4/14/1983,1983,4,14,5,2
1201,4/15/1983,1983,4,15,6,2
1202,4/16/1983,1983,4,16,7,2
1203,4/17/1983,1983,4,17,1,2
1204,4/18/1983,1983,4,18,2,2
1205,4/19/1983,1983,4,19,3,2
1206,4/20/1983,1983,4,20,4,2
1207,4/21/1983,1983,4,21,5,2
1208,4/22/1983,1983,4,22,6,2
1209,4/23/1983,1983,4,23,7,2
1210,4/24/1983,1983,4,24,1,2
1211,4/25/1983,1983,4,25,2,2
1212,4/26/1983,1983,4,26,3,2
1213,4/27/1983,1983,4,27,4,2
1214,4/28/1983,1983,4,28,5,2
1215,4/29/1983,1983,4,29,6,2
1216,4/30/1983,1983,4,30,7,2
1217,5/1/1983,1983,5,1,1,2
1218,5/2/1983,1983,5,2,2,2
1219,5/3/1983,1983,5,3,3,2
1220,5/4/1983,1983,5,4,4,2
1221,5/5/1983,1983,5,5,5,2
1222,5/6/1983,1983,5,6,6,2
1223,5/7/1983,1983,5,7,7,2
1224,5/8/1983,1983,5,8,1,2
1225,5/9/1983,1983,5,9,2,2
1226,5/10/1983,1983,5,10,3,2
1227,5/11/1983,1983,5,11,4,2
1228,5/12/1983,1983,5,12,5,2
1229,5/13/1983,1983,5,13,6,2
1230,5/14/1983,1983,5,14,7,2
1231,5/15/1983,1983,5,15,1,2
1232,5/16/1983,1983,5,16,2,2
1233,5/17/1983,1983,5,17,3,2
1234,5/18/1983,1983,5,18,4,2
1235,5/19/1983,1983,5,19,5,2
1236,5/20/1983,1983,5,20,6,2
1237,5/21/1983,1983,5,21,7,2
1238,5/22/1983,1983,5,22,1,2
1239,5/23/1983,1983,5,23,2,2
1240,5/24/1983,1983,5,24,3,2
1241,5/25/1983,1983,5,25,4,2
1242,5/26/1983,1983,5,26,5,2
1243,5/27/1983,1983,5,27,6,2
1244,5/28/1983,1983,5,28,7,2
1245,5/29/1983,1983,5,29,1,2
1246,5/30/1983,1983,5,30,2,2
1247,5/31/1983,1983,5,31,3,2
1248,6/1/1983,1983,6,1,4,2
1249,6/2/1983,1983,6,2,5,2
1250,6/3/1983,1983,6,3,6,2
1251,6/4/1983,1983,6,4,7,2
1252,6/5/1983,1983,6,5,1,2
1253,6/6/1983,1983,6,6,2,2
1254,6/7/1983,1983,6,7,3,2
1255,6/8/1983,1983,6,8,4,2
1256,6/9/1983,1983,6,9,5,2
1257,6/10/1983,1983,6,10,6,2
1258,6/11/1983,1983,6,11,7,2
1259,6/12/1983,1983,6,12,1,2
1260,6/13/1983,1983,6,13,2,2
1261,6/14/1983,1983,6,14,3,2
1262,6/15/1983,1983,6,15,4,2
1263,6/16/1983,1983,6,16,5,2
1264,6/17/1983,1983,6,17,6,2
1265,6/18/1983,1983,6,18,7,2
1266,6/19/1983,1983,6,19,1,2
1267,6/20/1983,1983,6,20,2,2
1268,6/21/1983,1983,6,21,3,2
1269,6/22/1983,1983,6,22,4,2
1270,6/23/1983,1983,6,23,5,2
1271,6/24/1983,1983,6,24,6,2
1272,6/25/1983,1983,6,25,7,2
1273,6/26/1983,1983,6,26,1,2
1274,6/27/1983,1983,6,27,2,2
1275,6/28/1983,1983,6,28,3,2
1276,6/29/1983,1983,6,29,4,2
1277,6/30/1983,1983,6,30,5,2
1278,7/1/1983,1983,7,1,6,3
1279,7/2/1983,1983,7,2,7,3
1280,7/3/1983,1983,7,3,1,3
1281,7/4/1983,1983,7,4,2,3
1282,7/5/1983,1983,7,5,3,3
1283,7/6/1983,1983,7,6,4,3
1284,7/7/1983,1983,7,7,5,3
1285,7/8/1983,1983,7,8,6,3
1286,7/9/1983,1983,7,9,7,3
1287,7/10/1983,1983,7,10,1,3
1288,7/11/1983,1983,7,11,2,3
1289,7/12/1983,1983,7,12,3,3
1290,7/13/1983,1983,7,13,4,3
1291,7/14/1983,1983,7,14,5,3
1292,7/15/1983,1983,7,15,6,3
1293,7/16/1983,1983,7,16,7,3
1294,7/17/1983,1983,7,17,1,3
1295,7/18/1983,1983,7,18,2,3
1296,7/19/1983,1983,7,19,3,3
1297,7/20/1983,1983,7,20,4,3
1298,7/21/1983,1983,7,21,5,3
1299,7/22/1983,1983,7,22,6,3
1300,7/23/1983,1983,7,23,7,3
1301,7/24/1983,1983,7,24,1,3
1302,7/25/1983,1983,7,25,2,3
1303,7/26/1983,1983,7,26,3,3
1304,7/27/1983,1983,7,27,4,3
1305,7/28/1983,1983,7,28,5,3
1306,7/29/1983,1983,7,29,6,3
1307,7/30/1983,1983,7,30,7,3
1308,7/31/1983,1983,7,31,1,3
1309,8/1/1983,1983,8,1,2,3
1310,8/2/1983,1983,8,2,3,3
1311,8/3/1983,1983,8,3,4,3
1312,8/4/1983,1983,8,4,5,3
1313,8/5/1983,1983,8,5,6,3
1314,8/6/1983,1983,8,6,7,3
1315,8/7/1983,1983,8,7,1,3
1316,8/8/1983,1983,8,8,2,3
1317,8/9/1983,1983,8,9,3,3
1318,8/10/1983,1983,8,10,4,3
1319,8/11/1983,1983,8,11,5,3
1320,8/12/1983,1983,8,12,6,3
1321,8/13/1983,1983,8,13,7,3
1322,8/14/1983,1983,8,14,1,3
1323,8/15/1983,1983,8,15,2,3
1324,8/16/1983,1983,8,16,3,3
1325,8/17/1983,1983,8,17,4,3
1326,8/18/1983,1983,8,18,5,3
1327,8/19/1983,1983,8,19,6,3
1328,8/20/1983,1983,8,20,7,3
1329,8/21/1983,1983,8,21,1,3
1330,8/22/1983,1983,8,22,2,3
1331,8/23/1983,1983,8,23,3,3
1332,8/24/1983,1983,8,24,4,3
1333,8/25/1983,1983,8,25,5,3
1334,8/26/1983,1983,8,26,6,3
1335,8/27/1983,1983,8,27,7,3
1336,8/28/1983,1983,8,28,1,3
1337,8/29/1983,1983,8,29,2,3
1338,8/30/1983,1983,8,30,3,3
1339,8/31/1983,1983,8,31,4,3
1340,9/1/1983,1983,9,1,5,3
1341,9/2/1983,1983,9,2,6,3
1342,9/3/1983,1983,9,3,7,3
1343,9/4/1983,1983,9,4,1,3
1344,9/5/1983,1983,9,5,2,3
1345,9/6/1983,1983,9,6,3,3
1346,9/7/1983,1983,9,7,4,3
1347,9/8/1983,1983,9,8,5,3
1348,9/9/1983,1983,9,9,6,3
1349,9/10/1983,1983,9,10,7,3
1350,9/11/1983,1983,9,11,1,3
1351,9/12/1983,1983,9,12,2,3
1352,9/13/1983,1983,9,13,3,3
1353,9/14/1983,1983,9,14,4,3
1354,9/15/1983,1983,9,15,5,3
1355,9/16/1983,1983,9,16,6,3
1356,9/17/1983,1983,9,17,7,3
1357,9/18/1983,1983,9,18,1,3
1358,9/19/1983,1983,9,19,2,3
1359,9/20/1983,1983,9,20,3,3
1360,9/21/1983,1983,9,21,4,3
1361,9/22/1983,1983,9,22,5,3
1362,9/23/1983,1983,9,23,6,3
1363,9/24/1983,1983,9,24,7,3
1364,9/25/1983,1983,9,25,1,3
1365,9/26/1983,1983,9,26,2,3
1366,9/27/1983,1983,9,27,3,3
1367,9/28/1983,1983,9,28,4,3
1368,9/29/1983,1983,9,29,5,3
1369,9/30/1983,1983,9,30,6,3
1370,10/1/1983,1983,10,1,7,4
1371,10/2/1983,1983,10,2,1,4
1372,10/3/1983,1983,10,3,2,4
1373,10/4/1983,1983,10,4,3,4
